万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20211224,93054000,173000,5600,96894,1029,0,,,1092300,18927129,173500,173000,173300,173200,173100,173200,173300,173400,173500,173600,173700,173800,173900,174000,9200,60100,105600,73500,103000,144600,54800,99400,103100,106200,173000,172900,172800,172700,172600,172500,172400,172300,172200,172100,35000,25800,39000,22500,63800,106200,51900,60700,159900,226300,180600,170100,10731096,4854300,0,0,0,0,0,
000001.SZ,000001,20211224,93057000,173100,11600,200789,1040,0,,,1103900,19127918,173500,173000,173300,173200,173100,173200,173300,173400,173500,173600,173700,173800,173900,174000,1700,56400,105600,73500,103000,144600,54800,98800,103100,106700,173000,172900,172800,172700,172600,172500,172400,172300,172200,172100,34500,26500,39000,23000,64800,106200,51900,60700,160900,226500,180600,170100,10730696,4860500,0,0,0,0,0,
000001.SZ,000001,20211224,93100000,173000,23600,408280,1078,0,,,1127500,19536198,173500,173000,173300,173200,173100,173200,173300,173400,173500,173600,173700,173800,173900,174000,2800,57300,108600,75100,102800,144600,54800,98800,103100,106700,173000,172900,172800,172700,172600,172500,172400,172300,172200,172100,11200,26500,38900,23000,64800,99200,51900,60700,160900,227000,180600,170100,10740896,4845600,0,0,0,0,0,
000001.SZ,000001,20211224,93103000,173000,15500,268211,1117,0,,,1143000,19804409,173500,173000,173300,173200,173100,173200,173300,173400,173500,173600,173700,173800,173900,174000,8800,58300,103600,75100,100200,144600,54800,98800,103100,103100,173000,172900,172800,172700,172600,172500,172400,172300,172200,172100,2700,26500,39600,23400,70400,99200,51900,61700,161900,227500,180600,170100,10745396,4849100,0,0,0,0,0,
000001.SZ,000001,20211224,93106000,173000,10300,178233,1138,0,,,1153300,19982642,173500,173000,173300,173200,173000,173100,173200,173300,173400,173500,173600,173700,173800,173900,6100,63800,58000,100100,78900,103400,144600,54800,99800,103100,172900,172800,172700,172600,172500,172400,172300,172200,172100,172000,26500,40600,24900,70500,99200,51900,61700,162400,229000,388400,180500,170100,10822496,4856300,0,0,0,0,0,
000001.SZ,000001,20211224,93109000,173000,53600,926883,1200,0,,,1206900,20909525,173500,172800,173300,173200,173000,173100,173200,173300,173400,173500,173600,173700,173800,173900,1800,60500,58000,77300,78900,103400,144600,54800,103800,103100,172800,172700,172600,172500,172400,172300,172200,172100,172000,171900,32100,25000,71900,99200,51900,61700,162400,229000,397600,60200,180500,170100,10798096,4841600,0,0,0,0,0,
000001.SZ,000001,20211224,93112000,172900,9500,164250,1215,0,,,1216400,21073775,173500,172800,173300,173200,172900,173000,173100,173200,173300,173400,173500,173600,173700,173800,3600,15000,60800,58000,77300,78900,114600,165700,54800,103800,172800,172700,172600,172500,172400,172300,172200,172100,172000,171900,34000,25000,71900,99300,51900,61700,162400,229000,392900,60300,180500,170100,10857696,4856200,0,0,0,0,0,
000001.SZ,000001,20211224,93115000,172800,27300,471775,1265,0,,,1243700,21545550,173500,172800,173300,173200,172900,173000,173100,173200,173300,173400,173500,173600,173700,173800,3000,59000,60800,58000,78300,78900,114900,165700,54600,103800,172800,172700,172600,172500,172400,172300,172200,172100,172000,171900,10500,25000,72400,99800,53900,61700,161000,230000,392900,60300,180500,170000,10905696,4834100,0,0,0,0,0,
000001.SZ,000001,20211224,93118000,172800,55000,950046,1316,0,,,1298700,22495596,173500,172700,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,8200,4100,58500,60300,58000,78300,78900,143900,165700,73100,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,6300,72400,100000,53900,61700,161000,230000,393500,60300,299000,180400,170000,10968996,4810600,0,0,0,0,0,
000001.SZ,000001,20211224,93121000,172800,8900,153787,1331,0,,,1307600,22649383,173500,172700,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,4500,4500,63600,27200,58000,78300,77000,143900,165400,73100,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,5800,72400,101000,54000,61700,171000,230000,398700,60300,304100,180400,170000,10946996,4836000,0,0,0,0,0,
000001.SZ,000001,20211224,93124000,172800,17400,300393,1361,0,,,1325000,22949776,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,19300,4500,64600,30700,58000,78300,77000,144400,165400,54600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,61200,101200,54000,61700,171300,230200,401400,60300,304100,145400,180400,170000,10954896,4828800,0,0,0,0,0,
000001.SZ,000001,20211224,93127000,172700,5400,93246,1370,0,,,1330400,23043022,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,18700,5100,79500,30000,58000,68500,77000,144700,163400,54600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,200,62800,102400,54000,61700,171300,230200,401400,60600,304200,180400,170000,10973896,4846300,0,0,0,0,0,
000001.SZ,000001,20211224,93130000,172700,4800,82886,1376,0,,,1335200,23125908,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1700,20500,5400,81000,30000,36000,68500,74500,144700,163400,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,64200,104300,54000,62100,171300,231300,402300,62100,304800,146000,180500,170000,10962396,4851100,0,0,0,0,0,
000001.SZ,000001,20211224,93133000,172800,11200,193519,1388,0,,,1346400,23319427,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,13000,7100,80300,10000,36000,68500,74500,145000,163400,54600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,1200,64800,105200,54000,62100,171300,231300,404100,62100,308700,180500,170000,10957396,4862900,0,0,0,0,0,
000001.SZ,000001,20211224,93136000,172700,7900,136410,1406,0,,,1354300,23455837,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,16500,29300,77700,10000,37400,68500,74500,145000,164000,54600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,13000,63000,105800,54000,64200,171000,231800,404800,62100,308700,180400,170100,10998296,4882200,0,0,0,0,0,
000001.SZ,000001,20211224,93139000,172700,5800,100166,1413,0,,,1360100,23556003,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,18500,29300,77900,10000,39400,68500,74500,145000,164000,54600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,60800,63300,107800,54000,64200,171000,231800,411000,62300,308700,180400,170100,11019296,4944000,0,0,0,0,0,
000001.SZ,000001,20211224,93142000,172800,33600,580281,1427,0,,,1393700,24136284,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,17600,27100,64500,10000,39400,66500,74500,145000,164000,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,33300,68300,109600,54400,62700,172300,231800,415400,62300,308900,180500,170100,11007296,4936500,0,0,0,0,0,
000001.SZ,000001,20211224,93145000,172800,9500,164097,1440,0,,,1403200,24300381,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,16400,27100,64000,10000,39400,66500,83300,146000,75000,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,37200,78600,112000,54400,62700,172300,241800,417700,62300,310600,180500,170100,10922296,4978100,0,0,0,0,0,
000001.SZ,000001,20211224,93148000,172800,46000,794482,1478,0,,,1449200,25094863,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,13400,27100,64000,10000,39400,66500,83000,146000,80700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,2000,82900,114000,54400,62800,172300,244800,418600,62300,316900,180500,170100,10922896,4971500,0,0,0,0,0,
000001.SZ,000001,20211224,93151000,172700,10200,176161,1491,0,,,1459400,25271024,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,24000,14700,27100,63800,8800,39400,66500,83000,146000,82700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,95700,113500,54400,63800,173100,245100,419400,62300,317000,151500,180500,170100,10958096,4987900,0,0,0,0,0,
000001.SZ,000001,20211224,93154000,172700,27100,467949,1509,0,,,1486500,25738973,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,18100,14800,27100,51800,6500,39400,66500,83000,145000,82700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,89800,114000,135400,64600,173600,244100,421500,62400,317100,152100,180500,170100,10937496,5082800,0,0,0,0,0,
000001.SZ,000001,20211224,93157000,172700,13300,229678,1524,0,,,1499800,25968651,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,6100,15100,27100,51800,6500,43100,66500,66500,145000,82700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,94500,115600,135400,59800,173600,244500,425300,62400,317100,154500,180500,170100,10916396,5113900,0,0,0,0,0,
000001.SZ,000001,20211224,93200000,172800,12100,208972,1534,0,,,1511900,26177623,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,15500,26700,53700,6500,43100,66500,66700,145000,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,19400,112400,117700,135400,63400,174900,245100,426400,62400,318200,180500,170100,10954796,5179300,0,0,0,0,0,
000001.SZ,000001,20211224,93203000,172700,9600,165847,1547,0,,,1521500,26343470,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,12600,26500,53700,6500,42500,66500,66700,145000,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,26200,119300,117700,135400,76300,174700,245400,431100,62400,320300,180500,170200,11005296,5217800,0,0,0,0,0,
000001.SZ,000001,20211224,93206000,172800,30900,533936,1586,0,,,1552400,26877406,173500,172600,173300,173200,172900,173000,173100,173200,173300,173400,173500,173600,173700,173800,26200,55200,11500,42500,66500,66700,131200,82700,54400,80500,172800,172700,172600,172500,172400,172300,172200,172100,172000,171900,500,60000,117000,118200,135400,79800,176000,249200,436400,62400,180500,170200,10956896,5301400,0,0,0,0,0,
000001.SZ,000001,20211224,93209000,172700,12300,212428,1610,0,,,1564700,27089834,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,30300,26200,55200,8800,42500,67500,66700,130200,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,58200,122200,118200,135400,87200,176400,246700,436600,62600,349700,180500,170300,10996296,5280200,0,0,0,0,0,
000001.SZ,000001,20211224,93212000,172800,39700,685653,1638,0,,,1604400,27775487,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,27100,26200,55200,8800,42500,67500,66700,130200,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,26700,126300,121700,135400,87700,176500,246900,442300,64100,350400,180500,170300,10998596,5272100,0,0,0,0,0,
000001.SZ,000001,20211224,93215000,172700,400,6908,1640,0,,,1604800,27782395,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,27300,26000,55200,8800,42500,67500,66700,130200,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,34900,135000,123200,136200,87700,194200,247900,443700,64200,350600,180500,170300,10995096,5318900,0,0,0,0,0,
000001.SZ,000001,20211224,93218000,172700,26500,457711,1669,0,,,1631300,28240106,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,24500,26000,55200,8800,47500,67500,66700,130200,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,17100,136500,124400,136200,86400,195700,250900,445600,64200,351400,180500,170300,10995396,5313400,0,0,0,0,0,
000001.SZ,000001,20211224,93221000,172700,28200,487022,1703,0,,,1659500,28727128,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,26200,26000,55200,8800,47500,66500,66700,130200,82700,54400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,13000,147500,124900,136700,87000,202700,256300,446200,64200,361900,180500,170300,11005896,5349900,0,0,0,0,0,
000001.SZ,000001,20211224,93224000,172700,40800,704737,1727,0,,,1700300,29431865,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,13300,14600,26000,55200,8800,47500,66500,66700,130200,83700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,149100,126900,136700,86500,203700,256300,549500,64200,362700,155000,180500,170300,11016896,5484100,0,0,0,0,0,
000001.SZ,000001,20211224,93227000,172700,11800,203778,1741,0,,,1712100,29635643,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,17700,14600,26100,55200,8800,48000,66500,66700,130200,83700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,150600,134600,136700,86900,204200,257500,552200,64200,362800,156000,180500,170300,11038096,5505400,0,0,0,0,0,
000001.SZ,000001,20211224,93230000,172700,5200,89790,1750,0,,,1717300,29725433,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,13900,14600,26100,53100,8800,48000,66500,66700,130200,82200,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,149200,134600,136700,86900,205200,259600,555600,64200,363500,157000,180500,170300,11035196,5537300,0,0,0,0,0,
000001.SZ,000001,20211224,93233000,172600,138800,2395858,1837,0,,,1856100,32121291,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1300,11200,26100,53100,8800,48000,66500,66700,130200,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,33500,136000,137200,88400,205200,259400,555900,64600,365000,157000,180500,170300,11031996,5432900,0,0,0,0,0,
000001.SZ,000001,20211224,93236000,172600,23900,412654,1862,0,,,1880000,32533945,173500,172600,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,7600,11600,26100,53100,8800,48000,66500,66700,130400,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,25200,137800,138700,88600,205200,262500,556400,64600,365200,158600,180500,170300,11052196,5438400,0,0,0,0,0,
000001.SZ,000001,20211224,93239000,172600,23900,412687,1873,0,,,1903900,32946632,173500,172600,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,10100,4100,54100,8800,48000,65500,66700,130400,83900,69600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,21900,137500,138700,90400,208200,263300,562100,64600,365500,158600,180500,170300,11022996,5463600,0,0,0,0,0,
000001.SZ,000001,20211224,93242000,172700,37900,654108,1919,0,,,1941800,33600740,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,300,12300,4100,53800,8800,48000,65500,66700,130400,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,5200,131100,138700,91400,209600,262300,566400,64700,365700,158600,180500,170300,11032096,5452300,0,0,0,0,0,
000001.SZ,000001,20211224,93245000,172700,11300,195088,1937,0,,,1953100,33795828,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,19300,12400,4100,53800,8800,48000,65500,67700,130400,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,2600,134400,139200,91400,210200,266100,571900,64700,366100,158700,180500,170300,11049796,5468600,0,0,0,0,0,
000001.SZ,000001,20211224,93248000,172700,16600,286606,1958,0,,,1969700,34082434,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,11100,26600,4100,13800,8800,48000,65500,67700,130400,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,800,136400,139200,83300,210200,269400,580200,63100,366100,158800,180500,170300,11030996,5475700,0,0,0,0,0,
000001.SZ,000001,20211224,93251000,172600,24700,426449,1980,0,,,1994400,34508883,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,2400,26600,4100,13800,8800,48000,65500,67700,130700,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,100,138000,140200,84500,211200,269900,581000,63100,367700,158800,180500,170300,11025296,5484800,0,0,0,0,0,
000001.SZ,000001,20211224,93254000,172600,9300,160530,1991,0,,,2003700,34669413,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,600,18400,25100,4100,13800,8800,48000,65500,67700,130700,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,140200,140200,84000,212800,270000,583000,63100,367700,160800,182200,180500,170300,11047796,5505400,0,0,0,0,0,
000001.SZ,000001,20211224,93257000,172600,4900,84590,2004,0,,,2008600,34754003,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,18500,25100,4100,13300,8800,48000,65500,67700,131000,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,15300,142300,140200,84000,213400,280400,583400,64100,367700,161300,180500,170300,11053596,5540300,0,0,0,0,0,
000001.SZ,000001,20211224,93300000,172600,7800,134628,2007,0,,,2016400,34888631,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,18500,11000,4100,13300,8800,45100,65500,67700,131000,83900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,10100,142600,142000,84200,212800,286300,584700,64100,369400,161300,180500,170300,11041696,5560200,0,0,0,0,0,
000001.SZ,000001,20211224,93303000,172600,26300,454104,2038,0,,,2042700,35342735,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,2400,11500,4100,13300,8800,45100,65500,66700,131000,85300,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,6600,153100,170800,88900,213700,286300,585200,64600,371500,162100,180600,170300,11025896,5637600,0,0,0,0,0,
000001.SZ,000001,20211224,93306000,172700,15800,272714,2062,0,,,2058500,35615449,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,20400,11500,4100,13300,8800,45100,63200,66700,131000,81500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,9900,154600,170800,88900,216300,288100,585500,64600,371500,162600,180500,170300,11039396,5658400,0,0,0,0,0,
000001.SZ,000001,20211224,93309000,172600,16800,289970,2079,0,,,2075300,35905419,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,19300,11500,4100,13300,8800,45100,63200,66700,130800,81500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,1200,164100,171300,90900,215900,288100,587700,64600,373600,162600,180500,170300,11040896,5670600,0,0,0,0,0,
000001.SZ,000001,20211224,93312000,172600,26400,455659,2103,0,,,2101700,36361078,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,19600,18100,19400,4100,13300,8800,45100,64500,66700,131300,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,169200,171900,92100,216000,290100,589000,64600,373600,162700,183200,180500,170300,11072996,5709800,0,0,0,0,0,
000001.SZ,000001,20211224,93315000,172700,21500,371106,2118,0,,,2123200,36732184,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22500,19400,4100,13300,8800,45100,64500,66700,131800,81500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,2800,170000,171900,92700,217300,290100,591800,64900,374900,168400,180500,170300,11064496,5733800,0,0,0,0,0,
000001.SZ,000001,20211224,93318000,172700,10100,174404,2128,0,,,2133300,36906588,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,15200,19400,4100,11400,8800,39200,64500,66700,131800,81500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,10500,172800,171400,94900,218500,294400,603400,65900,375100,168400,180500,170300,11062296,5772800,0,0,0,0,0,
000001.SZ,000001,20211224,93321000,172600,15700,271050,2146,0,,,2149000,37177638,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,11500,19400,4100,11400,8800,39200,64500,66700,131800,81500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,7400,182600,171400,97000,219400,294600,604200,65900,375100,168400,180500,170300,11064996,5793000,0,0,0,0,0,
000001.SZ,000001,20211224,93324000,172600,24200,417836,2170,0,,,2173200,37595474,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,19400,4100,11400,8800,39200,64500,66700,138700,81500,69600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,4600,184500,171600,100000,223800,295300,605400,79000,375100,168400,180500,170400,11060296,5835500,0,0,0,0,0,
000001.SZ,000001,20211224,93327000,172600,6200,107047,2185,0,,,2179400,37702521,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,25000,4100,11400,8800,39200,64500,78100,138700,79800,69600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,8500,181600,171600,100000,223800,297300,602500,79000,376100,168700,180500,170400,11076896,5839800,0,0,0,0,0,
000001.SZ,000001,20211224,93330000,172700,5500,94959,2219,0,,,2184900,37797480,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,26000,4100,11400,8800,39200,64500,78100,138700,79800,69600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,1600,14100,183200,171600,100500,224400,297300,602100,79000,376100,180500,170400,11079996,5856900,0,0,0,0,0,
000001.SZ,000001,20211224,93333000,172800,9400,162385,2243,0,,,2194300,37959865,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,18700,4100,12400,8800,39200,64500,77300,138700,79800,69600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,14700,182600,171600,100500,225100,299800,603400,79000,376400,169500,180500,170400,11078396,5859300,0,0,0,0,0,
000001.SZ,000001,20211224,93336000,172600,20100,346927,2269,0,,,2214400,38306792,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,2200,38600,3500,13500,8800,39200,64500,77300,137700,79800,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,20000,188100,178200,114500,225100,294800,604400,79000,377000,169500,180500,170400,11075796,5896500,0,0,0,0,0,
000001.SZ,000001,20211224,93339000,172600,28900,498817,2291,0,,,2243300,38805609,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,4800,7900,37400,3500,13500,8800,39300,64500,63100,137700,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,188600,178200,114500,226000,297900,614900,79500,377000,169500,192200,180500,170400,11070096,5896500,0,0,0,0,0,
000001.SZ,000001,20211224,93342000,172800,24000,414442,2345,0,,,2267300,39220051,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,30800,3400,13600,8800,39300,64500,63100,137700,79800,69600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,1300,186900,178200,115100,226000,299900,616200,79500,378900,171500,180600,170400,11055696,5903900,0,0,0,0,0,
